employer,job_title,place,closing_date,publishing_date,job_description
United Nations World Food Programme,Impact Measurment Consultant ,"Rome, Italy",3. February 2023,21.01.2023,"You have a masters or doctoral degree in academic disciplines relevant to impact measurement (e.g., evaluation, economics, political science, development studies, etc.) You have a minimum of five years professional experience supporting the delivery of impact evaluations or relevant experimental social science research, solid knowledge of quantitative and qualitative research methods used for identifying and measuring impacts, experience designing, managing, and analysing household surveys is highly desirable, significant experience providing impact measurement specific guidance, training and capacity support is desirable Fluency (level C) in English language and an intermediate knowledge (level B) of a second official UN language: Arabic, Chinese, French, Russian, Spanish, and/or WFP’s working language, Portuguese "
United Nations World Food Programme,Storekeeper (Air Operations) ,"Mogadishu, Somalia",18. January 2023,14.01.2023,"Completion of secondary school education, an advanced diploma in logistics, supply chain management, business administration, economics, and social science or a related functional area is required, a degree in the related functional area is an added advantage At least four years of relevant professional work experience in Supply Chain, excellent interpersonal and problem-solving skills, efficiency and Time-Management, good communication skill, support regular physical stock inventory exercises, to ensure compliance with IPSAS and standard business requirements, provide supervision, guidance, and on-the-job training to warehouse staff, supporting their development and high performance Fluency in both oral and written communication in English and Somali is required "
United Nations World Food Programme,IT Operations Assistant ,Pakistan,24. October 2022,20.10.2022,"Minimum of three to four years of IT experience, preferably with NGO’s/INGO’s and UN in a similar role, has experience resolving level 1 IT issues, operations of computers, hardware maintainence, trouble shooting & Software support, assist in the operation and maintenance of the LAN, WAN and WLAN systems, assist in setting up and configuring the end user requirements such as operating system and productivity software (Office 365, Teams, PDF) installation on computing devices (laptops/tabs), reports to Provincial IT or any designated WFP staff member Fluency in both oral and written communication in the UN language in use at the duty station and in the duty station’s language, if different "
United Nations World Food Programme,Innovation Strategy Consultant ,"Munich, Germany",30. October 2022,20.10.2022,"Bachelor’s degree, Master’s degree is a plus At least five years of progressively responsible international experience in a strategy role, including in a start-up or corporate, innovations in private businesses or innovations in the humanitarian or international development sector, direct experience in strategy development or consulting is a must, experience in developing strategies in the African continent is a plus, passion and understanding of innovation in Nutrition (e.g., products, services and initiatives) and business model innovations (e.g. innovative finance, sharing economy), experience in strategic consulting specifically for public health interventions, worked or led cross-functionally and get things done in a scrappy and hands-on way Fluency in oral and written English is mandatory, knowledge of another official UN language (Arabic, Chinese, French, Russian and Spanish) or Portuguese (one of WFP’s working languages) is considered advantageous "
United Nations World Food Programme,Senior Programme Associate (Food Security and Nutrition) ,"Phnom-Penh, Cambodia",24. October 2022,20.10.2022,"A post-secondary certificate related to Food Security and Nutrition, has seven years of relevant experience related to the field of food security and nutrition, has participated in implementing technical programs on food security and nutrition, has implemented programmes with increased level of responsibility, has provided input to policy discussions, provide specialized support in the area of food security and nutrition and support programme innovation, including: interpreting contextual information on food security and nutrition issues and support the development of related analytical and knowledge products, facilitating, coordinating and contributing to food security and nutrition research conducted by the country office and/or external consultants, support the design and monitoring of nutrition interventions, support to other relevant activities as requested by the Country Office Fluency in both oral and written communication in English "
United Nations World Food Programme,Monitoring Assistant ,"Sittwe, Myanmar",20. September 2022,08.09.2022,"Four or more years of responsible programme and monitoring experience, proficiency in MS Office skills in Excel and PowerPoint, proficient in the use of office equipment and computer software packages, such as Microsoft Word, knowledge of work routines and methods to complete processes under minimal supervision, ability to work within tight deadlines and manage multiple tasks simultaneously independently, proven ability to conceptualize, develop, plan and manage programs, leadership and teamwork skills, good analytical, communication, negotiation and advocacy skills, ability to work in a team and establish effective working relationships with people of different national and cultural backgrounds Fluency in English is required "
United Nations World Food Programme,Change Management Lead Supply Chain Divsion ,"Rome, Italy",13. September 2022,08.09.2022,"Eight years of experience leading Supply Chain strategic transformation programs for global organizations – with significant subject matter expertise in Supply Chain processes, minimum of eight years of experience in implementing change management principles, tools, models, and processes to increase the success of change programs, prior expertise in Supply Chain process and operating model redesign, major Supply Chain reorganizations, substantial experience with large scale global change adoption programs people and organizational change, experience in planning and managing complex projects, combining process, organizational change, and technology workstreams Fluency in English is required "
United Nations World Food Programme,Social Protection Workforce Capacity ,"Rome, Italy",17. September 2022,08.09.2022," Eight or more years of professional experience relevant to humanitarian work, in particular in social protection and learning/capacity development, in human resources, preferably contributing to food security and/or nutrition objectives: had experience working with governmental agencies and gained experience across the social protection policy cycle, has direct experience working across various programme types relevant to social protection (e.g. cash-transfer programmes, school feeding, public works/food assistance for assets, insurance programmes), has experience in the Human Resources Management, has experience designing and delivering learning and development curricula, has managed discussions with experts in other sectors of WFP expertise e.g., VAM, Nutrition, Supply Chain, IT Technology, etc., has experience shaping capacity building/strengthening strategies and developing the related material, has experience leading large multi-disciplinary teams Fluency in English is required "
United Nations World Food Programme,Programme Associate ,"Odesa, Ukraine",8. September 2022,31.08.2022,"Six or more years of progressively responsible work experience in project management, implementation, food security, livelihood, education, or similar programs, good Communication Skills: ability to provide short briefings and communications clearly and concisely, both orally and in writing, ability to engage effectively at field level with a wide range of actors including those in the international humanitarian community and governments, ability to establish and maintain effective working relationships with people of different national and cultural backgrounds, ability to work within a team setting and working well with other team members to realize a collective objective Fluency in both oral and written communication in English "
United Nations World Food Programme,Advocacy & Communications Consultant - Social Protection ,"Rome, Italy",3. September 2022,31.08.2022,"Seven years of relevant work experience with strong project implementation experience, experience managing/serving different stakeholders with different priorities, experience running social media accounts (ideally aimed at gen Z and millennial audiences), ability to build and maintain partnerships with a variety of people and organizations, ability to speak on behalf of an organization to the general public/partners while following WFP’s Key Narratives, ability to integrate a distinct product and brand into wider campaigns under a larger brand umbrella Fluency in English is required "
United Nations World Food Programme,Human Resources Associate ,"Chisinau, Moldova",8. September 2022,31.08.2022,"Completion of secondary school education, a post-secondary certificate in the related functional area Six or more years of progressively responsible support work experience in general administrative work, including at least three years in human resources or other related field, ability to conduct basic analyses in order to generate periodic reports and make recommendations for further actions, ability to build relationships with a variety of individuals across functions and outside WFP in order to effectively contribute to the functioning of the unit, experience in supervising and co-ordinating tasks of subordinates to be able to train and supervise junior staff members within the HR function, support activities in the areas of work allocated by the professional officer in compliance with relevant processes and procedures Fluency in English is required "
United Nations World Food Programme,Government Partnerships Officer ,"Berlin, Germany",8. September 2022,31.08.2022,"Advanced University degree in International Relations, Development Studies, Political Science, Social Studies or a similar subject, or First University degree with additional years of related work experience and/or training/courses At least one year of postgraduate progressively responsible professional experience and a proven track record in donor relations and partnerships management, mobilize multilateral, directed multilateral and bilateral resources from Germany, Austria and Liechtenstein, maintain good and close relations with donor counterparts and ensure they are informed regarding important strategic and operational issues, ensure an adequate follow-up on the impact of German contributions, especially for funding to corporate emergencies Fluency (level C) in the English and German language "
United Nations World Food Programme,Business Support Assistant ,"Kuala Lumpur, Malaysia",7. September 2022,31.08.2022,"Completion of secondary school education Four or more years of progressively responsible work experience in the relative business stream with experience in general administrative work, proficient in the use of office equipment and computer software packages, such as Microsoft Word, knowledge of work routines and methods in order to complete processes under minimal supervision, uses tact and courtesy to give and receive information to a wide range of individuals, ability to identify data discrepancies and rectify problems requiring attention, ability to offer guidance or basic on-the-job training to more junior staff, knowledge of MS Office applications such as Word, Excel for data entry, extraction and monitoring Fluency in English (written and verbal), and Bahasa Malaysia "
United Nations World Food Programme,Simulation Officer ,"Rome, Italy",10. September 2022,26.08.2022,"Three or more years of postgraduate professional experience in the design and facilitation of participatory training with an interest in international humanitarian development, previous experience with simulation exercises in crisis management, disaster response, and other similar scenarios is desirable, broad or specialized knowledge of HR best practices, techniques and processes with some understanding of the basic theoretical background, ability to supervise and support fellow members of the team, external vendors and contractors Fluency (level C) in English language, intermediate knowledge (level B) of a second official UN language "
United Nations World Food Programme,Business Support Assistant ,"Gaziantep, Turkey",6. September 2022,26.08.2022,"Completion of secondary school education, a post-secondary certificate in the related functional area is desirable At least two years of relevant professional experience, including one year of working experience in data cleaning and analysis, effectively manage WFP’s Beneficiary Enhanced Selection Tool (BEST) data by acting as the focal point for BEST database, by ensuring it is up to date and by troubleshooting error, manage and work with data using Excel and provide required analysis, analyze the data using Pivot Tables and visualize the results using charts and tables, conduct data quality checks and check the errors and report them, coordinate and work with WFP Cooperating Partners (CPs) to collect the correct data Fluent (level C) English and Arabic in both oral and written communication "
United Nations World Food Programme,Simulation Officer ,"Rome, Italy",10. September 2022,26.08.2022,"Advanced university degree in Human Resource Management, Public or Business Administration, Education, Industrial Psychology or other relevant field, or First University degree with additional years of related work experience or trainings/courses Three or more years of postgraduate professional experience in the design and facilitation of participatory training with an interest in international humanitarian development, previous experience with simulation exercises in crisis management, disaster response, and other similar scenarios is desirable, broad or specialized knowledge of HR best practices, techniques and processes with some understanding of the basic theoretical background, ability to supervise and support fellow members of the team, external vendors and contractors Fluency (level C) in English language "
United Nations World Food Programme,Large Scale Food Fortification (LSFF) Project Manager ,"Munich, Germany",8. September 2022,26.08.2022,"At least five years of progressively responsible international experience in a product role, including in a start-up or innovation accelerator, innovations in private businesses, or innovations in the humanitarian or international development sector, direct experience in project management is a must, experience in venture building, innovation scaling, and/or stakeholder management in multiple locations and settings is a plus, experience and interest in project implementation and development for impact is a plus High proficiency in oral and written English, fluency in German is highly desirable, intermediate knowledge of another official UN language (Arabic, Chinese, French, Russian, and Spanish) or Portuguese (one of WFP’s working languages) is a plus "
United Nations World Food Programme,Graphic / Social Media Designer ,"Ankara, Turkey",5. September 2022,26.08.2022,"Bachelor’s degree in communication, media, journalism, public relations, communication design, graphic design, etc. revelant departments of universities and two to five years of relevant work experience Ability to generate design collaterals with quick turnaround time, excellent knowledge of Adobe Photoshop, Adobe Illustrator, Adobe InDesign, Adobe Premier, Final Cut and/or other tools used for graphic design, good skills in video editing, basic knowledge of motion graphic design is a plus, Basic understanding of current affairs and interest in development challenges, experience in writing blogs, features, articles would be an asset, keen attention to detail, is willing to learn from others, places team agenda before personal agenda Fluency (level C) in English and Turkish language is required "
United Nations World Food Programme,Project Consultant ,"Rome, Italy",6. July 2022,25.06.2022,"A minimum of six years of professional experience, including relevant work experience in the United Nations system, other international organizations, NGOs, or public-sector, experience in change management and project management are essential skills, field experience is a desired skill, strong planning, prioritization and organizational skills, demonstrated negotiating, cultural sensitivity and diplomatic skills, ability to provide information, tools, resources to support work achievement, strong interpersonal skills, knowledge of WFP operations, strong communication skills, both written and oral, excellent drafting skills with the ability to edit and clear reports, speeches and correspondences Fluency in English is required "
United Nations World Food Programme,Innovation Scaling Product Manager ,"Munich, Germany",6. July 2022,25.06.2022,"At least five years of progressively responsible international experience in a product role, including in a start-up or innovation accelerator, innovations in private businesses or innovations in the humanitarian or international development sector, direct experience in product management is a must, experience in scaling digital health products and/or innovations in multiple locations and settings is a plus, passion and understanding of technology innovations (e.g. mobile apps, blockchain, artificial intelligence) and business model innovations (e.g. innovative finance, sharing economy), experience in product and innovation project life cycle - from ideation, minimum viable product, testing, prototyping and implementation Fluency in English is required "
United Nations World Food Programme,Business Support Assistant ,"Bridgetown, Barbados",5. July 2022,25.06.2022,"Completion of secondary school education, a post-secondary certificate in the related functional area is desirable Five or more years of progressively responsible work experience in the relative business stream with experience in general administrative work, knowledge of specialised common business practices and methods, gained through relevant technical training and experience, ability to develop and maintain relationships with a range of individuals in order to provide a high quality support service, ability to carry out basic data analysis and independently rectify problems requiring attention, ability to monitor and record financial transactions, excellent communication skills required to give and receive information and work with a variety of individuals, ability to maintain confidentiality Fluency in English is required "
United Nations World Food Programme,Business Support Assistant ,"Bridgetown, Barbados",5. July 2022,25.06.2022,"Advanced university degree in Human Resource Management, Public or Business Administration, Industrial Psychology or other relevant field, or First University degree with additional years of related work experience or trainings/courses Three years or more of progressive postgraduate professional work experience in Human Resources within the humanitarian sector including hands on experience recruiting across multiple levels & functions and managing small teams, broad or specialized knowledge of HR best practice, techniques & processes, ability to supervise and support junior and/or less experienced staff, ability to work independently under a remote-based supervisor, prior experience and ability to engage with Senior business leaders Fluency (level C) in English language "
United Nations World Food Programme,Regional Monitoring Advisor ,"Bangkok, Thailand",5. July 2022,25.06.2022,"At least a Master’s degree in Economics, Food Security, Statistics, Data Science, Public Health/Nutrition, Geography, or other related fields, or First university degree with additional years of related work experience and/or training/courses At least five years of relevant professional work experience in international development and/or humanitarian work, candidates having six or less years of relevant and demonstrable experience will be considered for CST I level and those with longer experience for CST II level, minimum of four years of experience in managing complex monitoring and/or evaluation activities spanning a range of policies and programme initiatives, experience in managing diverse teams, proven ability to develop quality reports and analyses Fluency (level C) in English language "
United Nations World Food Programme,Finance Assistant ,"Khartoum, Sudan",25. May 2022,14.05.2022,"Minimum of four years or more in the field of Finance or any other relevant field, has experience collecting and monitoring financial data on projects and programmes, assessing financial health and status, and reporting findings to senior leaders, perform administrative duties related to the monitoring and recording of fixed assets, spend on fuel and spare parts for vehicles and generators, to ensure that the databases are accurately updated, maintain the web-based register for all invoices and payment transfers and record paperwork, to ensure that all documents are maintained and filed in compliance with WFP standards and guidelines Fluency in both English and Arabic "
United Nations World Food Programme,HR Business Support Assistant ,"Bangkok, Thailand",17. May 2022,14.05.2022,"Completion of secondary school education is required, a post-secondary certificate in the related functional area is desirable, University degree in Human Resources, Business administration, or other related fields would be an advantage Minimum four years progressively responsible experience in Human Resources related filed in a global/Multinational Organization, good communication skills (both written and oral) and understanding of HR principle and their application to respond to and resolve a range of complex HR queries, ability to build relationships with a variety of individuals across and outside WFP to effectively understand and meet HR operational delivery requirements, ability to work independently with initiative and strong problem-solving skills Fluency in English and Thai is required "
United Nations World Food Programme,"Internship - Communications, Advocacy & Marketing ","Berlin, Germany",25. May 2022,14.05.2022,"Conduct daily press and media monitoring and share a summary with HQ, stay abreast of new developments relating to WFP’s field of work, keep track of interviews done by the Director and the spokesperson, maintain a contact list of journalists and media outlets, support the translation of news releases for the distribution to media, preparing weekly and monthly highlights on political developments in Germany, Austria and Liechtenstein relevant for the work of WFP, support compiling talking points for media engagements and events, support the development of new outreach strategies on social media, keep the website up to date Working knowledge of English and German (proficiency/level C) is required "
United Nations World Food Programme,Economist and Data Analyst ,"Rome, Italy",11. March 2022,22.02.2022,"At least two years post-graduate, progressively responsible, experience in economic and/or food security analysis, including: quantitative analysis, working with price and time-series analysis, economic and household survey data, participation in (household and/or market) field assessments is an asset, excellent analytical and conceptual skills, excellent command of MS Office and STATA, knowledge of GAMS, R, visual basic and XML coding skills is an advantage, strong econometric skills are highly desirable Fluent written and spoken English (level C) "
United Nations World Food Programme,IT Assistant (Digital Assistance Services) ,"Beirut, Lebanon",4. March 2022,22.02.2022,"Completion of Secondary School Education, University Degree in Information Technology or other related field would be an advantage Minimum four years of work experience in IT support, system administration, solution development, networking, or IT project management, very good command of Microsoft Office applications and products, has gained additional exposure building relationships with the business counterparts on key IT initiatives, uses tact and courtesy to give and receive information with a variety of individuals, good attention to detail in order to identify data discrepancies, support DAS lead and developers with end-user engagement, e.g., requirement gathering, process mapping, meeting scheduling and follow-up Fluency in both oral and written communication in English and Arabic "
United Nations World Food Programme,Programme Policy Officer ,"Beirut, Lebanon",3. March 2022,22.02.2022,"Advanced University degree with specialization in any of the following fields: Civil Engineering, Water Infrastructure, Irrigation Engineering, Biosystems Engineering or Agricultural Engineering, first University degree with additional years of related work experience and/or trainings/courses may be considered in lieu of the Advanced University degree At least four years of professional field experience in implementing community-based development/humanitarian projects, strong demonstrated competence in one or more of the following engineering technologies: hydraulic structures, water infrastructure, irrigation systems, labour-based earth road construction, soil and water conservation structures Professional fluency (proficiency/level C) of English is essential "
United Nations Development Programme,Humanitarian Affairs Officer ,"Apia, Samoa",11. March 2023,09.03.2023,"Minimum of two years with a University degree of progressively responsible relevant professional experience in humanitarian affairs, emergency preparedness, crisis/emergency relief management, rehabilitation and development, or other related areas, relevant (field) international experience in natural disasters and humanitarian emergencies would be an asset, the UN is a Non-Smoking environment Proficiency in English, working knowledge of other UN languages is desirable "
United Nations Development Programme,Engineering Associate (Civil Engineering) ,"Belgrade, Serbia",9. March 2023,09.03.2023,"Secondary education, Bachelor’s Degree in civil engineering or similar would be desirable Minimum six years of relevant working experience in construction-related project management, in particular in the fields of Construction Engineering – Construction management with quality control of performed works, alternatively, if in possession of Bachelor’s degree, three years of relevant working experience would be required, good organizational and time management skills, displays cultural, gender, religion, race, nationality and age sensitivity and adaptability, demonstrates integrity by modeling ethical standards, focuses on impact and result for the client and responds positively to critical feedback, consistently approaches work with energy and a positive, constructive attitude, ability to work under very tight deadlines Excellent knowledge of written and spoken Serbian and working knowledge of English "
United Nations Development Programme,Programme Associate ,"Buenos Aires, Argentina",20. March 2023,09.03.2023,"Secondary Education, preferably with specialized certification in Accounting and Finance, University Degree (Bachelor’s) in Business or Public Administration, Economics, Political Sciences and Social Sciences would be desirable, but it is not a requirement A minimum Six years of progressively responsible administrative or programme experience is required at the national or international level with secondary education and/or for a University Degree at the Bachelor’s level, a minimum of three years of work experience, experience in the usage of computers and office software packages (MS Word, Excel, etc.) and advance knowledge of spreadsheet and database packages, experience in handling of web based management systems, the experience in management of development projects, in public policies will be valued in the United Nations System, ability to research and turn information into useful knowledge, relevant for context, or responsive to a stated need Fluency in English and Spanish "
UNICEF,HR Officer ,"Panama City, Panama",10. March 2023,09.03.2023,"Three years of experience in human resource management in an international organization and/or large corporation is required, working knowledge of Excel and PowerPoint required, experience in data analytics and PowerBi an asset, excellent oral and written skills; excellent drafting, formulation, reporting skills, ability to work collaboratively and professionally in a multicultural team of international and national personnel, self-motivated, ability to work with minimum supervision; ability to work with tight deadlines, ability to extract and format data and conduct statistical analysis Spanish, level: fluent, required English, level: working knowledge, required French, level: working knowledge, desirable "
UNICEF,Adolescent Development Officer ,"Kosovo, Prishtinë/Priština",13. March 2023,09.03.2023,"A university degree in one of the following fields is required: anthropology, psychology, sociology, education or another relevant technical field A minimum of one year of professional experience in social development planning and management in adolescent development related areas is required, experience working in a developing country is considered as an asset, relevant experience in a UN system agency or organization is considered as an asset, builds and maintains partnerships, demonstrates self-awareness and ethical awareness, drive to achieve results for impact, innovates and embraces change, manages ambiguity and complexity, thinks and acts strategically, works collaboratively with others, prepare required documentations/materials to facilitate the programme review and approval process Fluency in English and local language (Albanian, Serbian) is required, knowledge of another official UN language (Arabic, Chinese, French, Russian or Spanish) "
UNICEF,Chief Social & Behavior Change ,"Mogadishu, Somalia",15. March 2023,09.03.2023,"A minimum of eight years of professional experience in one or more of the following areas is required: social development programme planning, Social & Behavior Change, public advocacy or another related area, relevant experience in a UN system agency or organization is considered as an asset, experience working in a developing country is considered as an asset, collaborate with internal CO, RO and/or HQ colleagues to provide expert advise on the development of evidence-based strategies, approaches, policies and the planning of S&BC social and resource mobilization initiatives in support of programmes/projects implementation and delivery of results Fluency in English is required, knowledge of another official UN language (Arabic, Chinese, French, Russian or Spanish) or a local language is an asset "
The World Bank,Agriculture Specialist (ETC) ,"Washington, United States",20. March 2023,09.03.2023,"Advanced University Degree in Agricultural Economics, Economics, Agricultural Engineering, Climate Science, Computer Science or related fields At least five years of professional hands-on experience relevant to the scope of the TOR, in-depth practical knowledge of the Israeli agri-tech innovation ecosystem based on the in-country experience, experience with and/or interest in agriculture for development and digital solutions for climate smart agriculture are strongly preferred Excellent oral and written communication skills in English with proven ability to translate highly technical issues into policy relevant language, fluency in Hebrew language is required "
The World Bank,Senior Energy Specialist-Clean Cooking ,"Washington, United States",24. March 2023,09.03.2023,"Demonstrated strong understanding of the clean cooking/energy access sector, excellent communication skills and demonstrated ability to lead high-level dialogue, demonstrated capacity to lead teams but also act as an effective team member, experience working with large global teams, to produce high-quality results and outputs with minimal supervision is required, high level of motivation, ability to work independently, and taking initiative, experience in managing the World Bank lending operations and knowledge products is preferred Fluency in English is required "
World Health Organization,Warehouse Managers ,"Poltava, Ukraine",17. March 2023,08.03.2023,"At least Three years‘ related experience and exposure, in managing emergency ICT operations and/or Logistics & Administration support in international organizations/institutions, part of which in the field supporting emergency humanitarian operations, demonstrated exposure at the international level, related experience with WHO, the UN system, health cluster partners, recognized humanitarian organizations or international nongovernmental organization work in the field of outbreaks and/or health emergency response Expert knowledge of English languages, expert knowledge of Ukrainian or Russian languages "
World Health Organization,Data Architecture Specialist ,"Geneva, Switzerland",26. March 2023,08.03.2023,"University degree in Computer Science, Software Engineering, Data Science or Business Administration with a major in Software Engineering or similar, formal education or training in Geographic Information Systems, Agile and/or PRINCE2 Project Management Certification At least two years of international professional experience in software architecture and development, and/or software Product Ownership, experience in WHO, the UN System and/or NGOs in the area of information systems development, experience with Emergency Management software, experience with design and development of Geographic Information Systems, excellent knowledge of software solutions architecture and trends in software development, perform any other related incident-specific duties as required Expert knowledge of English "
World Health Organization,"Director, Administration and Finance ","Manila, Philippines",26. March 2023,08.03.2023,"An advanced university degree (Masters level or above) in business administration, management, finance or related field, a Ph.D. or specialized post-graduate certification in business administration and/or management A minimum of 15 years of professional experience managing the administration and financial resources of programmes and/or departments in an organization, within this experience a minimum of seven years‘ experience must have been gained in an international context, professional work experience working in WHO, the UN and or International Organization including at the Regional/ Country level, experience in change management and organizational development, strong knowledge and skills in managing and coordinating large budgets and financial resources Expert knowledge of written and spoken English "
World Health Organization,Technical Officer (Health Service Management) ,"Copenhagen, Denmark",24. March 2023,08.03.2023,"University degree in health science such as, but not limited to, medicine, public health, health systems/service administration, public management or relevant field, additional university degree (Master’s level) in one of the above fields At least five years of relevant national and international experience in technical areas related to the provision and organization of health services, with a focus on integrated care and health service management, experience in supporting countries in designing and/or implementing health services reforms, relevant experience within WHO, the United Nations or other international organizations, demonstrated knowledge of political systems, social and health systems in the WHO European countries Expert knowledge of English "
World Health Organization,Cybersecurity Operations and Analytics Engineer ,"Budapest, Hungary",22. March 2023,08.03.2023,"A minimum of five years IT experience which at least two years at the international level and five years focused on IT security, extensive experience in working across multiple time zones without the need for face-to-face meetings, experience in ICT audit, compliance or governance Expert knowledge of English "
United Nations World Food Programme,Senior Digital Manager ,Home-based,20. March 2023,08.03.2023,"Minimum ten years post graduate experience with project management, proven track record of planning, leading and executing related projects, experience in corporate environment, experience in coordination with stakeholders and guidelines harmonization, experience in gathering business and user requirements, ability to manage budget, resources and risks, previous experience in working within the UN system is a plus, proven experience as digital manager, ability to analyse, interpret, and organize large amounts of data, has managed large digital transformation projects requiring innovative recommendations and approaches, ability to compile and organize findings and data retrieved before presenting it to management Fluency in English is required "
United Nations World Food Programme,Programme Associate ,"Taunggyi, Myanmar",17. March 2023,08.03.2023,"Completion of secondary school education, a post-secondary certificate in the related functional area Six or more years of progressively responsible work experience in the relative business stream with experience in general administrative work, Proficient in the use of office equipment and computer software packages, such as Microsoft Word, knowledge of work routines and methods in order to complete processes under minimal supervision, uses tact and courtesy to give and receive information to a wide range of individuals, ability to identify data discrepancies and rectify problems requiring attention, ability to offer guidance or basic on-the-job training to more junior staff Fluency in both oral and written communication in English and Myanmar and local dialect at the duty station will be an added advantage "
United Nations World Food Programme,Business Transformation Officer ,"Bangkok, Thailand",16. March 2023,08.03.2023,"Minimum Bachelor’s degree in Computer Science, Engineering or other relevant field Minimum of two years of relevant professional experience in information management, information systems, web management, data management, GIS mapping, data visualization or project management, progressive working experience as business partner in the international/multi-cultural work environment, experience in user support activities resulting in timely, high-quality delivery of services to user community, experience in data modelling and information flows to document key decisions and results, support learning and development efforts (e.g. on-site training, remote guidance) related to new functionalities and processes Fluency (level C) in English language and Thai (native) language "
United Nations World Food Programme,Partnerships Officer ,"Berlin, Germany",17. March 2023,08.03.2023,"A master’s degree in International Relations, Development Studies, Political Science, Social Studies, or a similar background and/or an undergraduate university degree with additional years (two years) of related work experience and/or training/courses, academic background in rural development, agricultural sciences, sustainability studies, or related areas is desirable At least three years of postgraduate progressively responsible professional experience in partnerships and communication roles, experience in communications, advocacy, and/or marketing for international organizations or related, experience in government partnerships and good knowledge of the political environment including political decision-making processes in Germany, Austria and Liechtenstein Fluency in oral and written German is a must "
United Nations World Food Programme,Innovation Lead Consultant ,"Munich, Germany",15. March 2023,08.03.2023,"Bachelor’s degree, Master’s degree is a plus At least seven years of progressively responsible international experience in a start-up leadership role, start-up accelerator, innovation functions, or relevant experience in the private, humanitarian or international development sector, experience in innovation project life cycle - from ideation, minimum viable product, testing, prototyping and implementation, experience working cross-functionally and getting things done in a scrappy and hands-on way, worked in a large-scale organization or with a client/in partnership with a large-scale organization Fluency in oral and written English is mandatory, intermediate knowledge of another official UN language (Arabic, Chinese, French, Russian and Spanish) or Portuguese (one of WFP’s working languages) is a plus "
The World Bank,Data Analyst ,United States,10. March 2023,08.03.2023,"Strong expertise and experience in the use of qualitative research methods (data collection, analysis, validation, visualization), experience with data mining, natural language processing, and other machine learning applications related to data collection and cleaning, experience with Stata, R, or Python would be a plus, strong communication skills, specifically in the presentation of transparent and replicable analytical work, familiarity with WBG systems, documentation, work streams, etc., seek inputs on relevant data sources from staff in OPCS and across the Bank, as well as IFC and MIGA Fluency in English is required "
The World Bank,Lead Climate Finance Specialist ,"Washington, United States",15. March 2023,08.03.2023,"Master’s/advanced degree in finance, economics, or public administration, as well as experience in fields relevant to climate change or climate finance At least 12 years of experience, including demonstrated experience in designing and implementing innovative investment programs, experience sourcing, structuring, negotiating and driving impact-driven investments, entrepreneurial mindset to spot opportunities, connect the dots across a large organization, and initiate action, strategic mindset to spot critical issues and recommend creative solutions, ability to multi-task, comfort with an evolving and changing work environment, experience in at least two world regions, a corporate assignment or successful and diverse operational experience supporting clients to build capacity and lead complex policy dialogue on education Fluency in English is required "
The World Bank,Extended Term Consultant Data Officer ,"Washington, United States",14. March 2023,08.03.2023,"Advanced university degree, and/or equivalent, in public administration, computer science, information technology, or related fields (e.g., international relations, economics, data analytics, information management) with at least five years of demonstrated professional experience in the field of data analytics/quality assurance At least four years of experience related to application development and data quality assurance, proficiency in Python, SQL, R (at least three years of experience using Python), ability to follow GitHub workflows and produce quality code under tight deadlines, ability to learn and apply INT’s preferred coding frameworks and data management practices, demonstrated ability to take ownership of process and deliverables, ability to solve problems, with strong analytic and research skills Fluency in English is required "
The World Bank,IT Analyst Business Solutions ,"Sofia, Bulgaria",19. March 2023,08.03.2023,"Master’s degree or Bachelor’s degree with two years relevant experience or equivalent combination of education and experience Three plus years of hands-on experience developing web applications using Angular, Bootstrap and REST APIs, three plus years of experience integrating with enterprise-grade applications, knowledge of emerging technologies including DevOps, micro-services-based architectures, containers, lambda etc., experience with Application Performance and End-User-Monitoring tools like AppInsights, Adobe Analytics, SPLUNK etc., experience working with distributed and diverse teams to deliver quality products. maturity to participate in multiple complex programs at the same time in an Agile environment, proven ability to work and juggle multiple tasks within tight deadlines Fluency in English is required "
The World Bank,Team Assistant ,"San Jose, Costa Rica",10. March 2023,08.03.2023,"High school diploma, Business School training highly desirable At least of three years of relevant experience, proficiency in using computer applications such as Microsoft Office (Outlook, Word, Excel and PowerPoint), and dexterity in internet searches/web navigation, ability to quickly acquire a good knowledge of the internal organization, procedures, policies, and practices, excellent time management and organizational skills, handle multiple tasks simultaneously, ability to adapt to changing business needs and produce high-quality work under pressure, exercise initiative and make appropriate linkages in work requirements anticipating next steps, demonstrated proactivity, resourcefulness, and problem-solving skills Fluency in English is required "
